datetime_local_maroc,mois,jour_semaine,heure,jour_annee,irradiance_wm2,temperature_c,nebulosite_pct,humidite_pct,vent_kmh,production_kwh
2020-01-01 01:00:00,1,2,1,1,0.0,9.49,0,94,5.8,0.0
2020-01-01 02:00:00,1,2,2,1,0.0,8.95,0,93,5.8,0.0
2020-01-01 03:00:00,1,2,3,1,0.0,8.54,0,91,6.1,0.0
2020-01-01 04:00:00,1,2,4,1,0.0,8.36,0,90,7.6,0.0
2020-01-01 05:00:00,1,2,5,1,0.0,8.34,0,91,9.4,0.0
2020-01-01 06:00:00,1,2,6,1,0.0,8.48,0,91,10.2,0.0
2020-01-01 07:00:00,1,2,7,1,0.0,8.84,0,90,11.1,0.0
2020-01-01 08:00:00,1,2,8,1,0.0,9.14,0,91,11.0,0.0
2020-01-01 09:00:00,1,2,9,1,171.4,9.32,0,91,12.1,0.12667
2020-01-01 10:00:00,1,2,10,1,479.65,11.29,0,84,14.5,0.3972
2020-01-01 11:00:00,1,2,11,1,680.12,14.57,0,73,11.9,0.55459
2020-01-01 12:00:00,1,2,12,1,822.26,16.83,0,65,11.8,0.6564099999999999
2020-01-01 13:00:00,1,2,13,1,909.41,18.22,0,59,11.7,0.71613
2020-01-01 14:00:00,1,2,14,1,907.31,19.08,0,57,12.3,0.71245
2020-01-01 15:00:00,1,2,15,1,817.03,19.52,0,60,13.4,0.64701
2020-01-01 16:00:00,1,2,16,1,638.49,19.52,0,68,14.4,0.51282
2020-01-01 17:00:00,1,2,17,1,409.98,18.92,0,75,15.3,0.32694999999999996
2020-01-01 18:00:00,1,2,18,1,118.61,17.51,0,83,12.5,0.07622
2020-01-01 19:00:00,1,2,19,1,0.0,15.64,0,89,7.9,0.0
2020-01-01 20:00:00,1,2,20,1,0.0,14.81,0,94,9.5,0.0
2020-01-01 21:00:00,1,2,21,1,0.0,13.82,0,92,5.7,0.0
2020-01-01 22:00:00,1,2,22,1,0.0,13.0,0,92,5.2,0.0
2020-01-01 23:00:00,1,2,23,1,0.0,12.39,2,94,8.6,0.0
2020-01-02 00:00:00,1,3,0,2,0.0,10.29,1,94,8.1,0.0
2020-01-02 01:00:00,1,3,1,2,0.0,9.37,0,98,8.1,0.0
2020-01-02 02:00:00,1,3,2,2,0.0,8.81,100,98,8.9,0.0
2020-01-02 03:00:00,1,3,3,2,0.0,8.53,100,98,9.6,0.0
2020-01-02 04:00:00,1,3,4,2,0.0,8.11,100,98,9.7,0.0
2020-01-02 05:00:00,1,3,5,2,0.0,7.83,100,99,10.0,0.0
2020-01-02 06:00:00,1,3,6,2,0.0,7.59,100,99,10.0,0.0
2020-01-02 07:00:00,1,3,7,2,0.0,7.98,100,99,10.3,0.0
2020-01-02 08:00:00,1,3,8,2,0.0,8.9,100,99,10.2,0.0
2020-01-02 09:00:00,1,3,9,2,112.12,9.45,100,97,10.5,0.07820999999999999
2020-01-02 10:00:00,1,3,10,2,492.32,10.69,11,93,9.8,0.4079
2020-01-02 11:00:00,1,3,11,2,694.02,12.7,2,87,8.3,0.56794
2020-01-02 12:00:00,1,3,12,2,844.61,14.48,2,74,6.6,0.6708099999999999
2020-01-02 13:00:00,1,3,13,2,805.58,15.86,13,67,4.5,0.63424
2020-01-02 14:00:00,1,3,14,2,903.72,17.05,6,65,5.7,0.69945
2020-01-02 15:00:00,1,3,15,2,839.95,17.55,38,65,8.7,0.6570900000000001
2020-01-02 16:00:00,1,3,16,2,654.82,17.81,5,69,11.7,0.52249
2020-01-02 17:00:00,1,3,17,2,413.25,17.46,0,70,10.0,0.32986
2020-01-02 18:00:00,1,3,18,2,116.59,16.32,3,74,6.1,0.07533
2020-01-02 19:00:00,1,3,19,2,0.0,14.54,3,87,7.4,0.0
2020-01-02 20:00:00,1,3,20,2,0.0,13.84,0,79,5.5,0.0
2020-01-02 21:00:00,1,3,21,2,0.0,13.16,0,83,2.6,0.0
2020-01-02 22:00:00,1,3,22,2,0.0,12.47,0,87,4.8,0.0
2020-01-02 23:00:00,1,3,23,2,0.0,11.93,2,92,6.7,0.0
2020-01-03 00:00:00,1,4,0,3,0.0,12.93,4,94,6.2,0.0
2020-01-03 01:00:00,1,4,1,3,0.0,12.73,24,94,3.5,0.0
2020-01-03 02:00:00,1,4,2,3,0.0,12.61,13,94,3.7,0.0
2020-01-03 03:00:00,1,4,3,3,0.0,12.35,13,93,4.9,0.0
2020-01-03 04:00:00,1,4,4,3,0.0,11.05,42,93,7.2,0.0
2020-01-03 05:00:00,1,4,5,3,0.0,10.75,48,93,8.2,0.0
2020-01-03 06:00:00,1,4,6,3,0.0,10.65,56,94,7.7,0.0
2020-01-03 07:00:00,1,4,7,3,0.0,10.84,65,94,7.4,0.0
2020-01-03 08:00:00,1,4,8,3,0.0,11.09,86,94,6.6,0.0
2020-01-03 09:00:00,1,4,9,3,131.56,11.2,99,95,7.4,0.09292
2020-01-03 10:00:00,1,4,10,3,469.19,11.99,96,90,8.9,0.38445
2020-01-03 11:00:00,1,4,11,3,705.28,13.21,97,82,8.0,0.5695399999999999
2020-01-03 12:00:00,1,4,12,3,845.02,15.06,97,73,6.9,0.6723
2020-01-03 13:00:00,1,4,13,3,861.85,16.24,95,67,7.1,0.68284
2020-01-03 14:00:00,1,4,14,3,853.74,17.28,100,66,9.0,0.6709299999999999
2020-01-03 15:00:00,1,4,15,3,802.16,17.93,96,76,15.2,0.6328400000000001
2020-01-03 16:00:00,1,4,16,3,587.86,17.95,97,75,14.4,0.47468
2020-01-03 17:00:00,1,4,17,3,357.09,17.46,99,79,14.1,0.28614
2020-01-03 18:00:00,1,4,18,3,56.74,16.33,99,87,12.2,0.03171
2020-01-03 19:00:00,1,4,19,3,0.0,14.76,80,91,11.0,0.0
2020-01-03 20:00:00,1,4,20,3,0.0,14.25,24,92,8.3,0.0
2020-01-03 21:00:00,1,4,21,3,0.0,13.71,15,93,8.0,0.0
2020-01-03 22:00:00,1,4,22,3,0.0,13.14,48,92,8.4,0.0
2020-01-03 23:00:00,1,4,23,3,0.0,12.81,80,92,8.2,0.0
2020-01-04 00:00:00,1,5,0,4,0.0,12.66,84,92,8.9,0.0
2020-01-04 01:00:00,1,5,1,4,0.0,12.11,80,91,9.4,0.0
2020-01-04 02:00:00,1,5,2,4,0.0,11.7,92,88,8.7,0.0
2020-01-04 03:00:00,1,5,3,4,0.0,11.35,92,87,8.3,0.0
2020-01-04 04:00:00,1,5,4,4,0.0,10.94,54,85,8.7,0.0
2020-01-04 05:00:00,1,5,5,4,0.0,10.59,85,85,9.1,0.0
2020-01-04 06:00:00,1,5,6,4,0.0,10.19,98,86,10.0,0.0
2020-01-04 07:00:00,1,5,7,4,0.0,10.2,78,87,10.2,0.0
2020-01-04 08:00:00,1,5,8,4,0.0,10.19,47,88,10.3,0.0
2020-01-04 09:00:00,1,5,9,4,176.38,10.11,27,89,10.4,0.1298
2020-01-04 10:00:00,1,5,10,4,476.66,10.97,14,82,11.2,0.39654
2020-01-04 11:00:00,1,5,11,4,698.81,12.45,21,74,10.0,0.57785
2020-01-04 12:00:00,1,5,12,4,845.13,14.44,17,66,10.2,0.68251
2020-01-04 13:00:00,1,5,13,4,927.54,15.94,12,60,13.8,0.7395
2020-01-04 14:00:00,1,5,14,4,912.55,16.8,31,58,15.0,0.72921
2020-01-04 15:00:00,1,5,15,4,830.65,17.04,33,58,15.3,0.6709400000000001
2020-01-04 16:00:00,1,5,16,4,652.78,16.96,23,59,14.7,0.53458
2020-01-04 17:00:00,1,5,17,4,423.19,16.44,17,64,13.7,0.34352999999999995
2020-01-04 18:00:00,1,5,18,4,135.31,15.48,5,71,10.6,0.09042
2020-01-04 19:00:00,1,5,19,4,0.0,14.04,2,81,7.7,0.0
2020-01-04 20:00:00,1,5,20,4,0.0,13.37,1,85,7.1,0.0
2020-01-04 21:00:00,1,5,21,4,0.0,12.63,0,87,6.5,0.0
2020-01-04 22:00:00,1,5,22,4,0.0,11.99,0,87,6.4,0.0
2020-01-04 23:00:00,1,5,23,4,0.0,11.41,0,88,6.4,0.0
2020-01-05 00:00:00,1,6,0,5,0.0,10.85,0,89,6.6,0.0
2020-01-05 01:00:00,1,6,1,5,0.0,10.26,0,92,4.8,0.0
2020-01-05 02:00:00,1,6,2,5,0.0,9.71,3,91,5.4,0.0
2020-01-05 03:00:00,1,6,3,5,0.0,9.18,6,90,5.4,0.0
2020-01-05 04:00:00,1,6,4,5,0.0,8.74,6,90,6.0,0.0
2020-01-05 05:00:00,1,6,5,5,0.0,8.39,6,91,7.1,0.0
2020-01-05 06:00:00,1,6,6,5,0.0,8.1,4,91,7.2,0.0
2020-01-05 07:00:00,1,6,7,5,0.0,8.22,8,90,7.1,0.0
2020-01-05 08:00:00,1,6,8,5,0.0,8.13,8,90,7.3,0.0
2020-01-05 09:00:00,1,6,9,5,182.6,8.07,7,89,8.0,0.13579
2020-01-05 10:00:00,1,6,10,5,461.99,10.13,5,82,9.3,0.38162999999999997
2020-01-05 11:00:00,1,6,11,5,679.14,13.22,4,74,5.7,0.54731
2020-01-05 12:00:00,1,6,12,5,831.2,14.76,2,66,3.6,0.64534
2020-01-05 13:00:00,1,6,13,5,823.27,15.89,2,62,6.0,0.6435299999999999
2020-01-05 14:00:00,1,6,14,5,907.07,16.69,37,61,6.8,0.70297
2020-01-05 15:00:00,1,6,15,5,851.19,17.12,76,65,11.6,0.66646
2020-01-05 16:00:00,1,6,16,5,655.74,17.03,2,64,12.0,0.5260900000000001
2020-01-05 17:00:00,1,6,17,5,422.5,16.61,0,68,10.7,0.34007
2020-01-05 18:00:00,1,6,18,5,139.22,15.64,0,79,10.5,0.09364
2020-01-05 19:00:00,1,6,19,5,0.0,14.16,0,85,6.3,0.0
2020-01-05 20:00:00,1,6,20,5,0.0,13.41,0,87,6.1,0.0
2020-01-05 21:00:00,1,6,21,5,0.0,12.62,3,91,7.2,0.0
2020-01-05 22:00:00,1,6,22,5,0.0,12.06,5,90,6.4,0.0
2020-01-05 23:00:00,1,6,23,5,0.0,10.36,2,92,8.0,0.0
2020-01-06 00:00:00,1,0,0,6,0.0,9.3,1,92,7.2,0.0
2020-01-06 01:00:00,1,0,1,6,0.0,9.0,1,91,6.4,0.0
2020-01-06 02:00:00,1,0,2,6,0.0,8.57,0,92,6.0,0.0
2020-01-06 03:00:00,1,0,3,6,0.0,8.31,0,91,5.6,0.0
2020-01-06 04:00:00,1,0,4,6,0.0,8.12,6,90,7.1,0.0
2020-01-06 05:00:00,1,0,5,6,0.0,8.03,0,91,7.9,0.0
2020-01-06 06:00:00,1,0,6,6,0.0,8.14,0,92,9.5,0.0
2020-01-06 07:00:00,1,0,7,6,0.0,8.25,0,91,8.5,0.0
2020-01-06 08:00:00,1,0,8,6,0.0,8.27,0,90,8.7,0.0
2020-01-06 09:00:00,1,0,9,6,184.59,8.44,11,89,8.9,0.13717
2020-01-06 10:00:00,1,0,10,6,469.22,9.42,1,82,9.3,0.39188999999999996
2020-01-06 11:00:00,1,0,11,6,690.35,11.67,18,75,5.9,0.56562
2020-01-06 12:00:00,1,0,12,6,843.63,14.3,44,66,4.5,0.66604
2020-01-06 13:00:00,1,0,13,6,890.96,16.07,2,63,8.9,0.70593
2020-01-06 14:00:00,1,0,14,6,965.69,16.94,12,65,12.4,0.76811
2020-01-06 15:00:00,1,0,15,6,838.36,17.19,29,65,13.9,0.67871
2020-01-06 16:00:00,1,0,16,6,656.64,16.97,77,65,15.1,0.5394800000000001
2020-01-06 17:00:00,1,0,17,6,409.79,16.4,95,71,16.5,0.33373
2020-01-06 18:00:00,1,0,18,6,92.93,15.42,80,78,14.8,0.05889
2020-01-06 19:00:00,1,0,19,6,0.0,14.13,86,83,12.2,0.0
2020-01-06 20:00:00,1,0,20,6,0.0,13.35,80,87,9.7,0.0
2020-01-06 21:00:00,1,0,21,6,0.0,12.66,80,89,8.1,0.0
2020-01-06 22:00:00,1,0,22,6,0.0,12.08,2,91,6.5,0.0
2020-01-06 23:00:00,1,0,23,6,0.0,11.61,8,91,6.5,0.0
2020-01-07 00:00:00,1,1,0,7,0.0,11.28,69,90,4.8,0.0
2020-01-07 01:00:00,1,1,1,7,0.0,11.0,12,92,5.9,0.0
2020-01-07 02:00:00,1,1,2,7,0.0,10.72,22,92,4.9,0.0
2020-01-07 03:00:00,1,1,3,7,0.0,10.35,16,93,4.3,0.0
2020-01-07 04:00:00,1,1,4,7,0.0,9.94,14,94,3.6,0.0
2020-01-07 05:00:00,1,1,5,7,0.0,9.42,41,94,4.7,0.0
2020-01-07 06:00:00,1,1,6,7,0.0,9.12,15,94,5.3,0.0
2020-01-07 07:00:00,1,1,7,7,0.0,8.74,5,94,6.0,0.0
2020-01-07 08:00:00,1,1,8,7,0.0,9.15,20,94,6.0,0.0
2020-01-07 09:00:00,1,1,9,7,182.87,8.97,21,96,6.0,0.13518
2020-01-07 10:00:00,1,1,10,7,498.2,10.46,11,93,5.3,0.40795
2020-01-07 11:00:00,1,1,11,7,703.03,13.26,11,86,2.7,0.5731900000000001
2020-01-07 12:00:00,1,1,12,7,878.98,14.54,55,78,4.9,0.7019099999999999
2020-01-07 13:00:00,1,1,13,7,957.97,15.65,1,72,3.3,0.74806
2020-01-07 14:00:00,1,1,14,7,937.59,16.89,2,70,6.2,0.7311799999999999
2020-01-07 15:00:00,1,1,15,7,855.79,17.67,1,73,9.6,0.67731
2020-01-07 16:00:00,1,1,16,7,671.86,17.77,0,72,11.2,0.54355
2020-01-07 17:00:00,1,1,17,7,441.72,17.16,0,67,12.9,0.35702
2020-01-07 18:00:00,1,1,18,7,159.44,15.94,0,70,12.1,0.10962000000000001
2020-01-07 19:00:00,1,1,19,7,0.0,14.22,0,81,8.7,0.0
2020-01-07 20:00:00,1,1,20,7,0.0,13.05,0,88,6.4,0.0
2020-01-07 21:00:00,1,1,21,7,0.0,12.25,0,91,8.7,0.0
2020-01-07 22:00:00,1,1,22,7,0.0,11.59,0,90,5.9,0.0
2020-01-07 23:00:00,1,1,23,7,0.0,10.91,0,89,4.9,0.0
2020-01-08 00:00:00,1,2,0,8,0.0,10.15,0,91,9.0,0.0
2020-01-08 01:00:00,1,2,1,8,0.0,9.37,0,93,8.3,0.0
2020-01-08 02:00:00,1,2,2,8,0.0,8.62,0,93,7.4,0.0
2020-01-08 03:00:00,1,2,3,8,0.0,7.97,0,91,7.1,0.0
2020-01-08 04:00:00,1,2,4,8,0.0,7.47,0,91,6.6,0.0
2020-01-08 05:00:00,1,2,5,8,0.0,7.09,0,91,5.8,0.0
2020-01-08 06:00:00,1,2,6,8,0.0,6.72,0,90,5.4,0.0
2020-01-08 07:00:00,1,2,7,8,0.0,6.21,0,90,3.4,0.0
2020-01-08 08:00:00,1,2,8,8,0.0,6.01,0,90,2.6,0.0
2020-01-08 09:00:00,1,2,9,8,182.04,5.85,1,89,3.8,0.13657
2020-01-08 10:00:00,1,2,10,8,485.94,8.69,6,80,6.8,0.40266
2020-01-08 11:00:00,1,2,11,8,704.65,13.37,6,74,5.8,0.56387
2020-01-08 12:00:00,1,2,12,8,852.76,15.46,1,75,2.6,0.6596799999999999
2020-01-08 13:00:00,1,2,13,8,952.63,16.97,1,69,4.7,0.7326699999999999
2020-01-08 14:00:00,1,2,14,8,919.46,18.02,1,65,7.4,0.71747
2020-01-08 15:00:00,1,2,15,8,853.17,18.47,0,66,9.7,0.67673
2020-01-08 16:00:00,1,2,16,8,682.41,18.3,1,70,10.0,0.5516599999999999
2020-01-08 17:00:00,1,2,17,8,458.54,17.57,6,78,9.0,0.36984
2020-01-08 18:00:00,1,2,18,8,164.11,16.36,55,85,7.9,0.11309000000000001
2020-01-08 19:00:00,1,2,19,8,0.0,14.72,21,94,4.9,0.0
2020-01-08 20:00:00,1,2,20,8,0.0,13.5,28,96,5.9,0.0
2020-01-08 21:00:00,1,2,21,8,0.0,12.47,3,98,7.9,0.0
2020-01-08 22:00:00,1,2,22,8,0.0,11.07,60,100,4.6,0.0
2020-01-08 23:00:00,1,2,23,8,0.0,11.71,99,98,2.2,0.0
2020-01-09 00:00:00,1,3,0,9,0.0,11.73,100,98,4.3,0.0
2020-01-09 01:00:00,1,3,1,9,0.0,11.59,100,98,4.7,0.0
2020-01-09 02:00:00,1,3,2,9,0.0,10.74,100,98,4.3,0.0
2020-01-09 03:00:00,1,3,3,9,0.0,8.99,100,98,5.1,0.0
2020-01-09 04:00:00,1,3,4,9,0.0,7.73,100,98,5.4,0.0
2020-01-09 05:00:00,1,3,5,9,0.0,7.06,100,97,5.1,0.0
2020-01-09 06:00:00,1,3,6,9,0.0,6.84,92,97,6.0,0.0
2020-01-09 07:00:00,1,3,7,9,0.0,6.87,89,98,7.3,0.0
2020-01-09 08:00:00,1,3,8,9,0.0,7.36,80,96,8.6,0.0
2020-01-09 09:00:00,1,3,9,9,156.09,7.77,84,96,10.0,0.11411
2020-01-09 10:00:00,1,3,10,9,484.82,9.3,25,91,9.4,0.40319
2020-01-09 11:00:00,1,3,11,9,387.04,12.44,27,83,7.8,0.31804000000000004
2020-01-09 12:00:00,1,3,12,9,565.52,14.81,86,74,5.8,0.45798
2020-01-09 13:00:00,1,3,13,9,700.09,16.42,98,77,10.0,0.56384
2020-01-09 14:00:00,1,3,14,9,642.9,17.3,90,70,11.5,0.5192100000000001
2020-01-09 15:00:00,1,3,15,9,740.5,17.55,98,68,14.1,0.5958600000000001
2020-01-09 16:00:00,1,3,16,9,417.77,17.55,73,70,13.7,0.33937
2020-01-09 17:00:00,1,3,17,9,250.34,17.06,77,71,12.3,0.1972
2020-01-09 18:00:00,1,3,18,9,66.82,16.16,54,79,12.4,0.039810000000000005
2020-01-09 19:00:00,1,3,19,9,0.0,14.77,43,83,10.9,0.0
2020-01-09 20:00:00,1,3,20,9,0.0,13.75,30,85,9.1,0.0
2020-01-09 21:00:00,1,3,21,9,0.0,13.23,14,89,7.5,0.0
2020-01-09 22:00:00,1,3,22,9,0.0,12.84,19,89,7.6,0.0
2020-01-09 23:00:00,1,3,23,9,0.0,12.79,28,88,9.2,0.0
2020-01-10 00:00:00,1,4,0,10,0.0,12.53,28,89,7.3,0.0
2020-01-10 01:00:00,1,4,1,10,0.0,12.03,24,91,8.0,0.0
2020-01-10 02:00:00,1,4,2,10,0.0,11.4,31,89,5.6,0.0
2020-01-10 03:00:00,1,4,3,10,0.0,10.86,39,93,4.5,0.0
2020-01-10 04:00:00,1,4,4,10,0.0,11.02,98,93,4.2,0.0
2020-01-10 05:00:00,1,4,5,10,0.0,11.3,88,92,4.7,0.0
2020-01-10 06:00:00,1,4,6,10,0.0,11.46,36,92,4.2,0.0
2020-01-10 07:00:00,1,4,7,10,0.0,11.34,96,94,6.1,0.0
2020-01-10 08:00:00,1,4,8,10,0.0,11.49,100,94,7.1,0.0
2020-01-10 09:00:00,1,4,9,10,124.53,11.23,90,93,7.6,0.0871
2020-01-10 10:00:00,1,4,10,10,472.25,12.25,13,87,11.8,0.39061
2020-01-10 11:00:00,1,4,11,10,689.14,14.13,7,73,7.3,0.56331
2020-01-10 12:00:00,1,4,12,10,830.79,15.8,36,67,1.5,0.6475599999999999
2020-01-10 13:00:00,1,4,13,10,923.69,16.98,84,64,10.9,0.72522
2020-01-10 14:00:00,1,4,14,10,760.84,17.23,82,71,15.8,0.6159600000000001
2020-01-10 15:00:00,1,4,15,10,98.38,16.74,100,76,17.4,0.06809
2020-01-10 16:00:00,1,4,16,10,205.43,16.24,99,73,18.4,0.16013999999999998
2020-01-10 17:00:00,1,4,17,10,132.58,15.56,100,71,18.4,0.09758
2020-01-10 18:00:00,1,4,18,10,32.26,14.71,99,72,15.5,0.01549
2020-01-10 19:00:00,1,4,19,10,0.0,13.78,97,72,15.1,0.0
2020-01-10 20:00:00,1,4,20,10,0.0,13.42,91,71,10.8,0.0
2020-01-10 21:00:00,1,4,21,10,0.0,13.04,24,74,7.6,0.0
2020-01-10 22:00:00,1,4,22,10,0.0,12.8,39,77,6.2,0.0
2020-01-10 23:00:00,1,4,23,10,0.0,12.38,37,82,6.6,0.0
2020-01-11 00:00:00,1,5,0,11,0.0,12.19,57,80,5.8,0.0
2020-01-11 01:00:00,1,5,1,11,0.0,11.99,90,80,4.5,0.0
2020-01-11 02:00:00,1,5,2,11,0.0,11.6,79,76,4.0,0.0
2020-01-11 03:00:00,1,5,3,11,0.0,11.4,97,78,5.6,0.0
2020-01-11 04:00:00,1,5,4,11,0.0,11.23,97,76,7.0,0.0
2020-01-11 05:00:00,1,5,5,11,0.0,10.95,100,78,6.7,0.0
2020-01-11 06:00:00,1,5,6,11,0.0,10.64,100,79,6.1,0.0
2020-01-11 07:00:00,1,5,7,11,0.0,10.46,79,78,6.1,0.0
2020-01-11 08:00:00,1,5,8,11,0.0,10.71,25,80,5.9,0.0
2020-01-11 09:00:00,1,5,9,11,74.15,10.53,26,82,8.2,0.047409999999999994
2020-01-11 10:00:00,1,5,10,11,210.41,11.36,32,71,8.9,0.16705
2020-01-11 11:00:00,1,5,11,11,702.66,12.67,22,55,10.1,0.5771000000000001
2020-01-11 12:00:00,1,5,12,11,837.63,13.86,6,50,13.7,0.68055
2020-01-11 13:00:00,1,5,13,11,916.17,14.98,1,48,11.5,0.74091
2020-01-11 14:00:00,1,5,14,11,906.27,15.88,5,47,12.9,0.73421
2020-01-11 15:00:00,1,5,15,11,850.29,16.62,4,58,19.9,0.69169
2020-01-11 16:00:00,1,5,16,11,686.95,17.01,1,64,21.9,0.5659500000000001
2020-01-11 17:00:00,1,5,17,11,458.86,16.81,0,63,20.5,0.37575
2020-01-11 18:00:00,1,5,18,11,179.2,16.07,0,67,19.6,0.12643000000000001
2020-01-11 19:00:00,1,5,19,11,0.0,14.82,0,73,18.5,0.0
2020-01-11 20:00:00,1,5,20,11,0.0,14.07,0,74,18.3,0.0
2020-01-11 21:00:00,1,5,21,11,0.0,13.69,0,75,17.7,0.0
2020-01-11 22:00:00,1,5,22,11,0.0,13.37,0,79,16.5,0.0
2020-01-11 23:00:00,1,5,23,11,0.0,13.0,0,78,14.7,0.0
2020-01-12 00:00:00,1,6,0,12,0.0,12.53,0,74,12.2,0.0
2020-01-12 01:00:00,1,6,1,12,0.0,11.96,0,72,11.6,0.0
2020-01-12 02:00:00,1,6,2,12,0.0,11.27,0,72,10.4,0.0
2020-01-12 03:00:00,1,6,3,12,0.0,10.59,0,75,8.7,0.0
2020-01-12 04:00:00,1,6,4,12,0.0,10.03,0,77,7.6,0.0
2020-01-12 05:00:00,1,6,5,12,0.0,9.52,0,78,6.5,0.0
2020-01-12 06:00:00,1,6,6,12,0.0,9.03,0,79,6.1,0.0
2020-01-12 07:00:00,1,6,7,12,0.0,8.55,0,80,7.2,0.0
2020-01-12 08:00:00,1,6,8,12,0.0,7.94,0,79,7.6,0.0
2020-01-12 09:00:00,1,6,9,12,191.33,7.45,0,75,6.6,0.14286000000000001
2020-01-12 10:00:00,1,6,10,12,484.09,9.04,0,61,6.0,0.40288
2020-01-12 11:00:00,1,6,11,12,709.78,12.05,0,53,3.7,0.57947
2020-01-12 12:00:00,1,6,12,12,859.77,14.53,0,50,5.1,0.6868099999999999
2020-01-12 13:00:00,1,6,13,12,948.02,16.24,0,53,7.6,0.74673
2020-01-12 14:00:00,1,6,14,12,931.46,17.4,0,54,8.6,0.7335900000000001
2020-01-12 15:00:00,1,6,15,12,866.71,18.05,0,56,11.7,0.68938
2020-01-12 16:00:00,1,6,16,12,702.37,18.18,0,61,15.4,0.56804
2020-01-12 17:00:00,1,6,17,12,472.42,17.79,0,62,17.3,0.38165
2020-01-12 18:00:00,1,6,18,12,190.68,16.81,0,67,15.3,0.1347
2020-01-12 19:00:00,1,6,19,12,0.0,15.12,0,77,10.9,0.0
2020-01-12 20:00:00,1,6,20,12,0.0,13.91,0,82,9.1,0.0
2020-01-12 21:00:00,1,6,21,12,0.0,13.05,0,85,8.0,0.0
2020-01-12 22:00:00,1,6,22,12,0.0,12.27,0,86,7.3,0.0
2020-01-12 23:00:00,1,6,23,12,0.0,11.58,0,87,6.7,0.0
2020-01-13 00:00:00,1,0,0,13,0.0,10.82,0,87,6.4,0.0
2020-01-13 01:00:00,1,0,1,13,0.0,10.1,0,89,5.9,0.0
2020-01-13 02:00:00,1,0,2,13,0.0,9.42,2,88,5.9,0.0
2020-01-13 03:00:00,1,0,3,13,0.0,8.8,1,87,6.4,0.0
2020-01-13 04:00:00,1,0,4,13,0.0,8.3,0,85,7.1,0.0
2020-01-13 05:00:00,1,0,5,13,0.0,7.79,0,85,6.4,0.0
2020-01-13 06:00:00,1,0,6,13,0.0,7.28,0,87,5.3,0.0
2020-01-13 07:00:00,1,0,7,13,0.0,6.61,0,88,4.6,0.0
2020-01-13 08:00:00,1,0,8,13,0.0,6.35,0,90,5.0,0.0
2020-01-13 09:00:00,1,0,9,13,193.52,5.97,0,89,7.0,0.14542
2020-01-13 10:00:00,1,0,10,13,470.23,8.77,0,74,8.2,0.39005
2020-01-13 11:00:00,1,0,11,13,668.68,13.6,0,65,4.3,0.53803
2020-01-13 12:00:00,1,0,12,13,807.28,15.99,0,58,4.0,0.6355
2020-01-13 13:00:00,1,0,13,13,914.3,17.35,0,57,9.0,0.7102200000000001
2020-01-13 14:00:00,1,0,14,13,904.43,18.1,0,62,10.4,0.70553
2020-01-13 15:00:00,1,0,15,13,835.84,18.38,0,67,12.0,0.66059
2020-01-13 16:00:00,1,0,16,13,682.74,18.19,9,70,11.7,0.54755
2020-01-13 17:00:00,1,0,17,13,420.64,17.65,73,72,10.3,0.33712000000000003
2020-01-13 18:00:00,1,0,18,13,188.98,16.63,98,74,8.0,0.13352
2020-01-13 19:00:00,1,0,19,13,0.0,14.98,53,83,5.1,0.0
2020-01-13 20:00:00,1,0,20,13,0.0,13.84,68,88,6.0,0.0
2020-01-13 21:00:00,1,0,21,13,0.0,12.74,88,88,4.9,0.0
2020-01-13 22:00:00,1,0,22,13,0.0,11.38,98,89,4.1,0.0
2020-01-13 23:00:00,1,0,23,13,0.0,10.6,99,92,5.6,0.0
2020-01-14 00:00:00,1,1,0,14,0.0,9.67,95,93,4.7,0.0
2020-01-14 01:00:00,1,1,1,14,0.0,9.1,97,94,3.6,0.0
2020-01-14 02:00:00,1,1,2,14,0.0,8.67,93,94,4.6,0.0
2020-01-14 03:00:00,1,1,3,14,0.0,7.75,91,94,5.9,0.0
2020-01-14 04:00:00,1,1,4,14,0.0,7.28,90,91,4.7,0.0
2020-01-14 05:00:00,1,1,5,14,0.0,7.0,91,90,5.6,0.0
2020-01-14 06:00:00,1,1,6,14,0.0,6.84,89,91,6.9,0.0
2020-01-14 07:00:00,1,1,7,14,0.0,6.86,88,91,8.2,0.0
2020-01-14 08:00:00,1,1,8,14,0.0,6.55,81,89,8.7,0.0
2020-01-14 09:00:00,1,1,9,14,183.32,6.4,71,88,8.4,0.13683
2020-01-14 10:00:00,1,1,10,14,444.82,9.04,73,79,8.0,0.36976
2020-01-14 11:00:00,1,1,11,14,647.91,13.22,80,72,5.8,0.52678
2020-01-14 12:00:00,1,1,12,14,831.74,15.24,91,63,5.5,0.65389
2020-01-14 13:00:00,1,1,13,14,881.6,16.71,92,59,3.7,0.6818200000000001
2020-01-14 14:00:00,1,1,14,14,825.76,17.84,94,50,3.3,0.64025
2020-01-14 15:00:00,1,1,15,14,704.67,18.34,95,48,4.4,0.55255
2020-01-14 16:00:00,1,1,16,14,748.17,18.6,97,60,7.8,0.58384
2020-01-14 17:00:00,1,1,17,14,131.59,18.4,98,70,9.4,0.09473000000000001
2020-01-14 18:00:00,1,1,18,14,13.24,17.85,98,74,7.6,0.00347
2020-01-14 19:00:00,1,1,19,14,0.0,16.41,78,86,4.6,0.0
2020-01-14 20:00:00,1,1,20,14,0.0,14.12,87,89,4.6,0.0
